id_observation,date,annee,mois,semaine,region_administrative,prefecture,zone_climatique,latitude,longitude,temperature_moyenne_c,temperature_min_c,temperature_max_c,precipitation_mm,precipitation_7j_mm,precipitation_30j_mm,humidite_relative_pct,vitesse_vent_kmh,jours_pluie_7j,humidite_sol_pct,indice_eau_stagnante,cas_paludisme_simules,taux_incidence_simule_pour_1000,niveau_risque
GN2025-02872,2025-07-31,2025,7,31,Kindia,Dubréka,côtier,9.79000,-13.52000,26.93,21.34,30.56,26.16,229.48,1155.26,80.85,8.33,7,98.00,1.000,13,0.014,eleve
GN2025-02873,2025-09-10,2025,9,37,Kindia,Forécariah,côtier,9.43000,-13.09000,26.24,22.78,30.50,18.70,492.55,1456.92,78.35,11.06,7,98.00,1.000,12,0.013,eleve
GN2025-02874,2025-06-30,2025,6,27,Kindia,Kindia,côtier,10.06000,-12.87000,26.55,22.18,31.14,41.73,250.58,1006.08,80.02,8.95,7,87.62,1.000,8,0.008,eleve
GN2025-02875,2025-05-24,2025,5,21,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.27,23.13,32.30,2.92,48.00,150.14,79.49,7.91,7,55.26,0.681,9,0.009,moyen
GN2025-02876,2025-10-29,2025,10,44,Labé,Koubia,montagneux,11.59000,-11.90000,24.46,20.06,29.99,28.19,83.29,539.58,81.77,7.89,5,81.63,0.739,7,0.006,moyen
GN2025-02877,2025-10-18,2025,10,42,Labé,Labé,montagneux,11.32000,-12.29000,24.65,20.97,29.34,8.50,22.89,344.09,73.63,5.28,7,64.19,0.436,11,0.010,faible
GN2025-02878,2025-01-30,2025,1,5,Labé,Lélouma,montagneux,11.18000,-12.48000,24.29,18.97,28.91,0.22,1.98,83.07,59.26,10.04,0,36.17,0.026,3,0.003,faible
GN2025-02879,2025-09-20,2025,9,38,Labé,Mali,montagneux,12.08000,-12.30000,23.17,19.97,27.95,42.34,147.94,387.53,78.64,6.15,6,63.52,1.000,12,0.011,moyen
GN2025-02880,2025-12-05,2025,12,49,Labé,Tougué,montagneux,11.45000,-11.67000,25.14,20.16,30.23,15.41,64.64,427.44,71.43,9.76,7,74.07,0.689,10,0.009,moyen
GN2025-02881,2025-08-04,2025,8,32,Mamou,Dalaba,montagneux,10.69000,-12.25000,25.58,21.07,29.41,38.22,123.41,389.03,86.02,9.26,5,68.60,1.000,6,0.006,eleve
GN2025-02882,2025-05-26,2025,5,22,Mamou,Mamou,montagneux,10.38000,-12.09000,25.97,21.28,30.56,7.95,59.32,99.91,64.42,8.69,5,51.34,0.535,8,0.008,faible
GN2025-02883,2025-09-05,2025,9,36,Mamou,Pita,montagneux,11.06000,-12.40000,24.37,19.32,30.10,38.27,95.61,528.66,76.39,7.49,6,71.93,0.814,11,0.010,moyen
GN2025-02884,2025-02-14,2025,2,7,Nzérékoré,Beyla,forestier,8.69000,-8.65000,27.63,22.40,32.59,0.23,42.49,95.04,55.44,9.44,1,42.60,0.327,4,0.004,faible
GN2025-02885,2025-08-29,2025,8,35,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,25.75,20.48,28.95,100.77,197.59,1005.15,92.59,5.80,6,98.00,1.000,11,0.012,eleve
GN2025-02886,2025-07-21,2025,7,30,Nzérékoré,Lola,forestier,7.80000,-8.53000,24.46,19.22,30.18,41.49,139.35,797.59,73.89,7.34,6,83.82,1.000,17,0.018,eleve
GN2025-02887,2025-07-11,2025,7,28,Nzérékoré,Macenta,forestier,8.54000,-9.47000,24.95,21.05,29.31,0.47,332.64,869.17,73.03,9.62,6,96.09,1.000,15,0.016,eleve
GN2025-02888,2025-06-04,2025,6,23,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,25.91,20.41,30.22,9.53,37.46,443.57,76.05,13.92,6,63.80,0.581,11,0.012,moyen
GN2025-02889,2025-02-17,2025,2,8,Nzérékoré,Yomou,forestier,7.56000,-9.31000,27.62,22.79,31.55,0.22,53.60,81.84,54.70,7.47,1,35.62,0.426,7,0.007,faible
GN2025-02890,2025-08-23,2025,8,34,Conakry,Conakry,côtier,9.54000,-13.68000,26.87,22.35,30.50,0.22,139.18,1011.55,78.88,4.67,4,98.00,0.934,10,0.012,eleve
GN2025-02891,2025-11-05,2025,11,45,Boké,Boffa,côtier,10.18000,-14.04000,27.56,23.42,30.63,41.83,98.79,545.90,75.67,6.27,5,72.48,0.748,4,0.004,moyen
GN2025-02892,2025-10-07,2025,10,41,Boké,Boké,côtier,10.94000,-14.29000,28.30,23.19,31.35,0.26,105.46,391.65,79.58,10.18,6,63.65,0.847,15,0.015,eleve
GN2025-02893,2025-12-19,2025,12,51,Boké,Fria,côtier,10.37000,-13.58000,27.12,23.62,31.65,2.91,90.18,332.19,81.24,7.55,6,69.71,0.772,10,0.010,moyen
GN2025-02894,2025-01-15,2025,1,3,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,30.51,27.22,35.00,3.45,56.79,68.48,54.06,9.66,3,40.29,0.450,1,0.001,faible
GN2025-02895,2025-07-06,2025,7,27,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,29.68,24.58,34.78,2.64,25.47,136.34,70.68,7.15,7,40.43,0.470,7,0.007,faible
GN2025-02896,2025-07-29,2025,7,31,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,27.18,22.49,32.79,15.83,89.36,273.96,74.18,8.33,6,63.44,0.789,10,0.010,moyen
GN2025-02897,2025-09-02,2025,9,36,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,28.20,23.38,31.52,0.14,83.75,396.96,73.81,11.22,5,73.83,0.675,7,0.007,moyen
GN2025-02898,2025-09-07,2025,9,36,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,27.60,23.99,30.60,2.69,42.47,448.28,75.30,11.83,5,71.00,0.548,9,0.009,moyen
GN2025-02899,2025-04-28,2025,4,18,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.57,22.34,31.42,0.61,25.10,144.29,62.87,10.54,2,39.94,0.275,7,0.007,faible
GN2025-02900,2025-05-05,2025,5,19,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.51,24.45,34.90,0.15,8.30,33.82,70.08,12.19,1,33.67,0.103,4,0.004,faible
GN2025-02901,2025-01-29,2025,1,5,Kankan,Kérouané,forestier,9.27000,-9.01000,29.39,24.86,33.25,0.46,7.67,18.24,56.30,3.65,1,25.22,0.217,5,0.005,faible
GN2025-02902,2025-10-03,2025,10,40,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,28.47,24.69,33.88,0.91,94.98,354.39,77.35,7.12,5,72.43,0.795,6,0.006,moyen
GN2025-02903,2025-02-24,2025,2,9,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,30.23,24.81,34.65,0.60,8.09,18.46,67.50,11.42,1,42.31,0.176,2,0.002,faible
GN2025-02904,2025-10-22,2025,10,43,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,29.85,26.40,35.40,1.47,8.83,169.50,77.77,8.03,3,47.10,0.303,9,0.008,faible
GN2025-02905,2025-02-26,2025,2,9,Kindia,Coyah,côtier,9.71000,-13.38000,29.41,24.74,34.35,0.40,2.54,43.94,63.80,12.82,0,40.11,0.094,1,0.001,faible
GN2025-02906,2025-08-20,2025,8,34,Kindia,Dubréka,côtier,9.79000,-13.52000,27.38,22.55,31.09,51.44,255.19,1136.65,76.94,14.65,7,98.00,1.000,12,0.013,eleve
GN2025-02907,2025-08-09,2025,8,32,Kindia,Forécariah,côtier,9.43000,-13.09000,27.80,23.12,31.16,4.32,227.41,1210.10,72.90,7.71,6,98.00,1.000,14,0.015,eleve
GN2025-02908,2025-12-09,2025,12,50,Kindia,Kindia,côtier,10.06000,-12.87000,26.60,23.56,31.24,34.00,102.85,786.44,84.09,5.29,7,98.00,0.935,14,0.015,eleve
GN2025-02909,2025-08-02,2025,8,31,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.61,22.31,31.88,14.36,92.94,543.93,67.74,5.64,7,80.76,0.851,11,0.011,eleve
GN2025-02910,2025-02-19,2025,2,8,Labé,Koubia,montagneux,11.59000,-11.90000,26.44,21.40,30.99,1.59,26.06,52.84,57.28,11.50,2,30.78,0.325,2,0.002,faible
GN2025-02911,2025-10-28,2025,10,44,Labé,Labé,montagneux,11.32000,-12.29000,23.64,19.42,27.51,1.68,75.53,419.38,74.36,6.26,7,63.56,0.739,6,0.006,moyen
GN2025-02912,2025-03-04,2025,3,10,Labé,Lélouma,montagneux,11.18000,-12.48000,24.54,19.89,30.11,0.54,8.45,22.17,57.85,10.43,1,34.93,0.170,1,0.001,faible
GN2025-02913,2025-02-22,2025,2,8,Labé,Mali,montagneux,12.08000,-12.30000,25.60,20.38,31.03,0.05,13.11,43.57,57.22,10.08,1,29.83,0.243,4,0.004,faible
GN2025-02914,2025-10-11,2025,10,41,Labé,Tougué,montagneux,11.45000,-11.67000,23.68,19.46,29.34,1.22,63.63,313.50,73.57,9.10,7,66.94,0.707,8,0.007,moyen
GN2025-02915,2025-02-13,2025,2,7,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.68,21.28,28.76,0.72,2.58,58.94,54.58,9.98,0,43.83,0.144,4,0.004,faible
GN2025-02916,2025-03-19,2025,3,12,Mamou,Mamou,montagneux,10.38000,-12.09000,26.85,21.91,31.05,0.56,4.37,35.35,61.64,8.82,0,38.24,0.143,2,0.002,faible
GN2025-02917,2025-02-01,2025,2,5,Mamou,Pita,montagneux,11.06000,-12.40000,26.24,23.17,31.83,0.36,10.87,37.63,53.85,10.33,1,41.10,0.175,1,0.001,faible
GN2025-02918,2025-01-03,2025,1,1,Nzérékoré,Beyla,forestier,8.69000,-8.65000,28.74,24.24,34.00,0.05,1.52,1.52,53.89,9.85,0,22.41,0.103,2,0.002,faible
GN2025-02919,2025-09-06,2025,9,36,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,25.47,21.15,31.11,1.85,146.80,706.25,73.76,8.34,7,80.06,1.000,13,0.014,eleve
GN2025-02920,2025-03-18,2025,3,12,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.40,21.62,30.70,0.78,2.86,107.57,57.03,12.36,0,42.73,0.049,4,0.004,faible
GN2025-02921,2025-02-08,2025,2,6,Nzérékoré,Macenta,forestier,8.54000,-9.47000,25.92,20.54,30.08,0.63,3.37,27.05,68.54,12.95,0,40.94,0.091,7,0.008,faible
GN2025-02922,2025-04-28,2025,4,18,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,25.77,21.20,28.85,0.08,35.29,213.47,66.40,10.38,1,45.17,0.270,1,0.001,faible
GN2025-02923,2025-09-16,2025,9,38,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.28,22.18,30.86,1.04,403.30,1538.99,72.76,9.88,7,98.00,1.000,12,0.013,eleve
GN2025-02924,2025-11-04,2025,11,45,Conakry,Conakry,côtier,9.54000,-13.68000,27.83,24.69,33.19,4.96,305.67,1187.29,73.20,5.90,7,98.00,1.000,10,0.012,eleve
GN2025-02925,2025-07-04,2025,7,27,Boké,Boffa,côtier,10.18000,-14.04000,27.80,23.34,31.44,2.19,139.59,381.72,80.17,8.86,6,76.13,1.000,8,0.008,eleve
GN2025-02926,2025-11-25,2025,11,48,Boké,Boké,côtier,10.94000,-14.29000,27.58,22.29,31.07,4.25,138.67,572.30,75.23,6.84,7,70.95,0.977,16,0.016,eleve
GN2025-02927,2025-02-25,2025,2,9,Boké,Fria,côtier,10.37000,-13.58000,28.49,25.16,33.82,0.51,2.88,80.67,55.11,7.77,0,39.58,0.054,2,0.002,faible
GN2025-02928,2025-12-27,2025,12,52,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,27.93,24.22,31.42,18.26,52.98,341.40,75.40,8.00,6,64.59,0.597,9,0.009,moyen
GN2025-02929,2025-07-22,2025,7,30,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,30.10,26.61,34.04,0.45,17.93,101.54,75.19,5.46,5,46.51,0.429,11,0.010,faible
GN2025-02930,2025-08-15,2025,8,33,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,27.39,22.50,32.18,0.40,20.92,252.90,70.52,5.10,4,55.43,0.403,5,0.005,faible
GN2025-02931,2025-03-05,2025,3,10,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,28.44,23.20,33.48,0.72,12.49,46.23,61.29,9.88,1,46.61,0.158,2,0.002,faible
GN2025-02932,2025-09-21,2025,9,38,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,27.76,22.53,32.58,0.29,121.68,407.24,71.47,6.04,5,72.46,0.813,16,0.016,eleve
GN2025-02933,2025-08-01,2025,8,31,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.50,21.06,31.84,98.54,230.23,983.89,97.79,9.17,6,98.00,1.000,12,0.013,eleve
GN2025-02934,2025-10-08,2025,10,41,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,28.83,24.48,34.22,1.50,11.19,272.29,74.90,8.75,5,57.57,0.378,9,0.009,faible
GN2025-02935,2025-01-22,2025,1,4,Kankan,Kérouané,forestier,9.27000,-9.01000,27.85,24.52,33.08,0.44,2.52,10.57,57.55,10.62,0,35.17,0.057,5,0.005,faible
GN2025-02936,2025-01-13,2025,1,3,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.54,25.78,32.55,0.41,5.51,8.11,56.46,6.63,1,43.76,0.168,2,0.002,faible
GN2025-02937,2025-12-20,2025,12,51,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.12,25.10,31.67,23.45,35.09,332.46,75.89,9.23,4,65.68,0.501,7,0.007,faible
GN2025-02938,2025-11-06,2025,11,45,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,28.41,24.31,34.18,1.92,17.07,168.21,66.54,11.46,5,52.71,0.345,6,0.006,faible
GN2025-02939,2025-12-05,2025,12,49,Kindia,Coyah,côtier,9.71000,-13.38000,28.01,23.99,32.97,16.97,149.09,705.13,74.30,10.95,6,86.74,1.000,12,0.013,eleve
GN2025-02940,2025-06-16,2025,6,25,Kindia,Dubréka,côtier,9.79000,-13.52000,28.26,23.80,31.47,42.83,303.21,420.03,76.27,7.06,7,59.23,1.000,17,0.019,eleve
GN2025-02941,2025-09-09,2025,9,37,Kindia,Forécariah,côtier,9.43000,-13.09000,26.97,23.59,31.26,1.66,510.16,1449.32,75.50,3.28,7,98.00,1.000,19,0.021,eleve
GN2025-02942,2025-03-03,2025,3,10,Kindia,Kindia,côtier,10.06000,-12.87000,28.48,24.26,33.90,0.57,3.06,29.11,61.89,10.15,0,39.98,0.142,5,0.005,faible
GN2025-02943,2025-07-15,2025,7,29,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,26.66,22.85,31.46,66.48,259.92,598.70,81.97,11.35,7,80.44,1.000,17,0.017,eleve
GN2025-02944,2025-02-17,2025,2,8,Labé,Koubia,montagneux,11.59000,-11.90000,25.66,20.84,30.87,0.22,25.30,51.49,58.80,11.11,1,36.19,0.214,2,0.002,faible
GN2025-02945,2025-12-24,2025,12,52,Labé,Labé,montagneux,11.32000,-12.29000,24.25,20.19,27.60,2.64,150.24,501.59,77.57,10.87,7,69.28,1.000,9,0.008,eleve
GN2025-02946,2025-03-03,2025,3,10,Labé,Lélouma,montagneux,11.18000,-12.48000,26.05,21.05,29.54,0.32,13.75,21.99,57.61,11.34,2,45.81,0.224,2,0.002,faible
GN2025-02947,2025-12-31,2025,12,1,Labé,Mali,montagneux,12.08000,-12.30000,24.54,19.14,30.01,0.65,63.93,265.07,75.71,6.52,4,55.94,0.637,6,0.005,moyen
GN2025-02948,2025-08-15,2025,8,33,Labé,Tougué,montagneux,11.45000,-11.67000,24.43,20.26,28.90,40.80,136.99,318.23,77.14,8.34,7,53.94,1.000,11,0.010,moyen
GN2025-02949,2025-04-03,2025,4,14,Mamou,Dalaba,montagneux,10.69000,-12.25000,26.12,22.34,30.94,0.50,20.37,37.60,59.86,10.87,2,45.46,0.263,5,0.005,faible
GN2025-02950,2025-02-26,2025,2,9,Mamou,Mamou,montagneux,10.38000,-12.09000,25.55,21.11,30.91,0.66,2.95,14.41,54.52,10.92,0,36.68,0.143,2,0.002,faible
GN2025-02951,2025-05-08,2025,5,19,Mamou,Pita,montagneux,11.06000,-12.40000,25.42,20.63,29.41,51.48,97.13,224.39,62.48,10.51,5,57.04,0.770,7,0.007,moyen
GN2025-02952,2025-05-15,2025,5,20,Nzérékoré,Beyla,forestier,8.69000,-8.65000,27.27,23.56,31.38,13.48,101.68,239.13,69.65,11.92,6,64.03,0.846,13,0.013,moyen
GN2025-02953,2025-11-24,2025,11,48,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,24.70,20.10,28.03,26.97,119.31,1024.31,71.54,6.17,6,98.00,0.928,13,0.014,eleve
GN2025-02954,2025-09-04,2025,9,36,Nzérékoré,Lola,forestier,7.80000,-8.53000,25.00,20.03,29.88,78.28,307.12,1000.50,83.01,7.34,7,98.00,1.000,8,0.008,eleve
GN2025-02955,2025-08-27,2025,8,35,Nzérékoré,Macenta,forestier,8.54000,-9.47000,24.34,19.59,27.83,13.65,399.95,1499.00,73.92,9.17,7,98.00,1.000,15,0.016,eleve
GN2025-02956,2025-05-09,2025,5,19,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.65,21.63,31.46,0.10,51.63,217.39,72.32,8.40,4,57.83,0.494,7,0.008,moyen
GN2025-02957,2025-07-12,2025,7,28,Nzérékoré,Yomou,forestier,7.56000,-9.31000,26.48,21.16,29.65,27.08,180.71,912.89,82.02,7.63,4,98.00,1.000,10,0.011,eleve
GN2025-02958,2025-11-28,2025,11,48,Conakry,Conakry,côtier,9.54000,-13.68000,27.64,22.55,31.85,3.28,172.59,1020.26,77.09,8.48,6,98.00,1.000,22,0.026,eleve
GN2025-02959,2025-10-08,2025,10,41,Boké,Boffa,côtier,10.18000,-14.04000,28.49,24.06,32.25,0.78,51.09,659.44,71.57,6.77,5,80.61,0.538,8,0.008,moyen
GN2025-02960,2025-08-22,2025,8,34,Boké,Boké,côtier,10.94000,-14.29000,28.23,24.24,31.56,16.39,188.06,446.44,72.30,6.97,6,71.71,1.000,10,0.010,eleve
GN2025-02961,2025-09-07,2025,9,36,Boké,Fria,côtier,10.37000,-13.58000,27.40,22.14,30.52,13.87,67.05,837.20,75.58,5.53,7,97.94,0.764,13,0.013,eleve
GN2025-02962,2025-10-24,2025,10,43,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,28.96,25.44,33.72,2.42,29.00,329.06,67.47,7.83,6,61.21,0.491,7,0.007,faible
GN2025-02963,2025-08-23,2025,8,34,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,28.06,24.64,32.88,0.40,87.55,247.94,72.18,11.52,4,57.64,0.682,7,0.007,moyen
GN2025-02964,2025-10-31,2025,10,44,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,27.85,22.38,31.71,1.00,142.16,420.93,77.62,5.74,5,67.16,1.000,12,0.012,eleve
GN2025-02965,2025-09-07,2025,9,36,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,26.95,23.18,31.79,83.53,207.83,463.60,83.60,5.77,6,74.15,1.000,13,0.012,eleve
GN2025-02966,2025-03-17,2025,3,12,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,29.67,25.99,35.34,0.55,33.68,55.52,52.82,11.67,1,41.20,0.342,2,0.002,faible
GN2025-02967,2025-06-07,2025,6,23,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.34,20.89,29.79,46.60,101.50,359.21,76.68,6.76,7,68.67,0.942,13,0.014,eleve
GN2025-02968,2025-02-23,2025,2,8,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.89,25.11,34.30,0.04,2.68,47.06,55.26,10.40,0,37.35,0.148,1,0.001,faible
GN2025-02969,2025-02-22,2025,2,8,Kankan,Kérouané,forestier,9.27000,-9.01000,28.65,23.33,33.92,0.01,2.15,17.24,54.09,13.39,0,25.39,0.136,3,0.003,faible
GN2025-02970,2025-10-22,2025,10,43,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,28.08,23.03,31.69,0.83,101.84,249.67,69.31,7.56,6,56.47,0.839,5,0.005,moyen
GN2025-02971,2025-05-16,2025,5,20,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.00,23.55,31.16,0.55,18.88,75.52,67.49,9.17,5,41.25,0.335,6,0.006,faible
GN2025-02972,2025-07-11,2025,7,28,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,29.15,25.41,33.63,2.94,13.19,165.33,78.92,5.48,5,50.60,0.422,1,0.001,faible
GN2025-02973,2025-07-11,2025,7,28,Kindia,Coyah,côtier,9.71000,-13.38000,26.96,22.29,31.61,13.23,85.09,596.80,78.95,10.94,6,84.88,0.730,16,0.018,eleve
GN2025-02974,2025-12-12,2025,12,50,Kindia,Dubréka,côtier,9.79000,-13.52000,28.28,23.73,33.93,24.22,311.86,992.29,75.91,7.50,7,98.00,1.000,13,0.014,eleve
GN2025-02975,2025-05-14,2025,5,20,Kindia,Forécariah,côtier,9.43000,-13.09000,27.59,23.38,31.47,10.15,61.47,311.40,66.61,7.09,6,63.59,0.624,4,0.004,moyen
GN2025-02976,2025-04-26,2025,4,17,Kindia,Kindia,côtier,10.06000,-12.87000,27.42,22.69,31.49,0.72,24.15,133.63,62.28,11.87,2,45.85,0.254,6,0.006,faible
GN2025-02977,2025-03-24,2025,3,13,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,28.52,23.75,32.41,0.56,3.41,64.01,52.64,12.76,0,35.23,0.000,5,0.005,faible
GN2025-02978,2025-12-22,2025,12,52,Labé,Koubia,montagneux,11.59000,-11.90000,23.56,18.36,26.90,0.07,12.52,337.18,75.13,10.73,3,52.31,0.334,6,0.005,faible
GN2025-02979,2025-04-11,2025,4,15,Labé,Labé,montagneux,11.32000,-12.29000,25.55,20.40,29.96,0.29,2.02,89.98,65.08,8.51,0,44.41,0.048,4,0.004,faible
GN2025-02980,2025-06-27,2025,6,26,Labé,Lélouma,montagneux,11.18000,-12.48000,23.85,20.82,28.53,0.51,95.90,347.19,67.74,7.02,6,56.47,0.763,7,0.006,moyen
GN2025-02981,2025-02-21,2025,2,8,Labé,Mali,montagneux,12.08000,-12.30000,25.55,20.48,30.22,0.38,13.55,44.23,59.83,12.12,1,49.48,0.247,3,0.003,faible
GN2025-02982,2025-05-24,2025,5,21,Labé,Tougué,montagneux,11.45000,-11.67000,25.38,21.19,29.81,2.05,57.43,152.84,67.99,8.18,4,49.94,0.530,9,0.008,faible
GN2025-02983,2025-07-16,2025,7,29,Mamou,Dalaba,montagneux,10.69000,-12.25000,25.17,21.02,29.17,14.01,146.53,320.99,77.15,7.25,7,70.27,1.000,16,0.015,moyen
GN2025-02984,2025-02-15,2025,2,7,Mamou,Mamou,montagneux,10.38000,-12.09000,26.50,22.14,31.81,0.20,1.61,29.92,54.86,10.20,0,46.91,0.125,1,0.001,faible
GN2025-02985,2025-03-23,2025,3,12,Mamou,Pita,montagneux,11.06000,-12.40000,26.73,22.46,32.00,0.54,2.44,76.47,59.20,8.14,0,38.01,0.091,5,0.005,faible
GN2025-02986,2025-12-28,2025,12,52,Nzérékoré,Beyla,forestier,8.69000,-8.65000,25.95,20.60,31.09,6.95,91.06,592.31,76.98,6.60,6,77.71,0.836,7,0.007,eleve
GN2025-02987,2025-06-03,2025,6,23,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,25.90,22.54,31.35,1.83,211.94,705.88,66.25,8.61,7,82.00,1.000,14,0.015,eleve
GN2025-02988,2025-12-05,2025,12,49,Nzérékoré,Lola,forestier,7.80000,-8.53000,25.35,21.87,30.13,36.09,288.44,1158.38,85.36,7.63,6,98.00,1.000,19,0.020,eleve
GN2025-02989,2025-05-17,2025,5,20,Nzérékoré,Macenta,forestier,8.54000,-9.47000,26.46,21.73,29.89,25.70,140.68,341.44,66.64,8.33,7,63.40,1.000,8,0.009,eleve
GN2025-02990,2025-12-13,2025,12,50,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,25.84,20.41,29.81,79.91,221.04,756.85,82.60,9.09,6,90.52,1.000,14,0.015,eleve
GN2025-02991,2025-06-04,2025,6,23,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.99,20.91,30.53,21.42,68.66,443.17,68.56,8.67,6,65.97,0.687,11,0.012,moyen
GN2025-02992,2025-07-20,2025,7,29,Conakry,Conakry,côtier,9.54000,-13.68000,27.35,22.85,31.46,29.88,171.93,882.23,77.59,4.43,6,96.17,1.000,15,0.017,eleve
GN2025-02993,2025-06-20,2025,6,25,Boké,Boffa,côtier,10.18000,-14.04000,28.39,23.49,33.18,1.84,115.17,301.44,70.83,7.54,5,69.30,0.863,10,0.010,moyen
GN2025-02994,2025-03-11,2025,3,11,Boké,Boké,côtier,10.94000,-14.29000,28.75,23.78,33.92,0.43,12.83,65.74,58.48,11.12,1,41.17,0.192,4,0.004,faible
GN2025-02995,2025-12-15,2025,12,51,Boké,Fria,côtier,10.37000,-13.58000,27.15,21.99,31.40,5.01,117.48,374.85,75.60,8.62,7,57.69,0.965,8,0.008,eleve
GN2025-02996,2025-07-28,2025,7,31,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,27.70,23.04,31.79,54.37,81.04,262.92,76.28,7.84,4,59.54,0.676,4,0.004,moyen
GN2025-02997,2025-06-25,2025,6,26,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,28.89,24.71,31.89,4.95,32.66,135.63,74.90,7.49,6,50.70,0.529,6,0.006,faible
GN2025-02998,2025-07-18,2025,7,29,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,28.16,22.62,31.23,2.90,42.98,253.24,79.02,7.58,4,53.96,0.475,4,0.004,moyen
GN2025-02999,2025-03-12,2025,3,11,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,29.10,25.14,33.69,0.37,3.27,47.11,63.34,11.57,0,43.40,0.111,4,0.004,faible
GN2025-03000,2025-02-17,2025,2,8,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.77,24.89,31.88,0.37,2.29,31.69,52.44,12.90,0,34.84,0.059,3,0.003,faible
GN2025-03001,2025-07-29,2025,7,31,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.35,21.86,29.99,26.56,155.69,911.49,76.15,8.76,7,93.64,1.000,11,0.012,eleve
GN2025-03002,2025-02-10,2025,2,7,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,30.07,26.53,33.94,0.73,2.40,45.17,56.48,10.26,0,39.57,0.112,3,0.003,faible
GN2025-03003,2025-10-11,2025,10,41,Kankan,Kérouané,forestier,9.27000,-9.01000,27.25,22.63,30.86,87.75,256.25,725.80,84.25,11.35,7,93.11,1.000,16,0.016,eleve
GN2025-03004,2025-02-22,2025,2,8,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.88,25.78,33.20,0.32,13.75,32.44,59.63,11.17,1,39.99,0.203,2,0.002,faible
GN2025-03005,2025-07-25,2025,7,30,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.40,23.56,32.20,1.28,46.91,266.38,72.47,8.90,6,62.50,0.648,9,0.009,moyen
GN2025-03006,2025-06-28,2025,6,26,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,28.99,25.80,33.73,2.69,16.55,172.63,73.48,13.31,4,52.86,0.243,4,0.004,faible
GN2025-03007,2025-01-20,2025,1,4,Kindia,Coyah,côtier,9.71000,-13.38000,30.43,26.60,33.70,0.33,30.29,37.15,50.50,5.78,1,39.11,0.212,5,0.006,faible
